,time,Latency
2658,1562957640,560515.4190261078
2659,1562958540,590606.6869774556
2660,1562959440,652089.417065936
2661,1562960340,604404.3173834719
2662,1562961240,600117.4474407098
2663,1562962140,551648.0081945534
2664,1562963040,551565.4693910741
2665,1562963940,529894.5535749657
2666,1562964840,537627.2385526452
2667,1562965740,554069.4552055864
2668,1562966640,546380.4400072272
2669,1562967540,538671.5312221337
2670,1562968440,533362.4837731401
2671,1562969340,533115.519090443
2672,1562970240,527673.0990709205
2673,1562971140,521492.27531305735
2674,1562972040,536340.5589695662
2675,1562972940,548409.6196675526
2676,1562973840,537154.47723871
2677,1562974740,517990.4200680203
2678,1562975640,520424.9940009143
2679,1562976540,528825.7694620681
2680,1562977440,518063.75100379676
2681,1562978340,517195.28519347723
2682,1562979240,542841.9840416012
2683,1562980140,583500.0592160107
2684,1562981040,583307.181601918
2685,1562981940,621156.0016035135
2686,1562982840,582588.8991514414
2687,1562983740,573210.6754508897
2688,1562984640,608522.9955733572
2689,1562985540,562245.5710952876
2690,1562986440,374421.89955280494
2691,1562987340,372814.0046001159
2692,1562988240,346117.51889397204
2693,1562989140,364745.9155817347
2694,1562990040,381427.85408111545
2695,1562990940,379521.2169591147
2696,1562991840,406332.52826034726
2697,1562992740,319804.9273497092
2698,1562993640,333562.49053309334
2699,1562994540,381892.8147136514
2700,1562995440,474756.5329538298
2701,1562996340,497295.0116458379
2702,1562997240,452720.46274744434
2703,1562998140,364790.4947722898
2704,1562999040,384144.60291854554
2705,1562999940,384320.07314859144
2706,1563000840,388598.81363665155
2707,1563001740,405567.9378180453
2708,1563002640,405922.92508433905
2709,1563003540,401670.65155516664
2710,1563004440,412814.2919198751
2711,1563005340,413825.35623657523
2712,1563006240,411911.9489095699
2713,1563007140,407887.7150146305
2714,1563008040,420792.2289127281
2715,1563008940,424869.42974578944
2716,1563009840,425503.45828013297
2717,1563010740,424763.96102135215
2718,1563011640,455952.3618820467
2719,1563012540,429704.90567333944
2720,1563013440,445299.0787900679
2721,1563014340,448794.99752164044
2722,1563015240,460928.24732306716
2723,1563016140,472514.539553438
2724,1563017040,478624.9755272955
2725,1563017940,466490.0623123067
2726,1563018840,464433.21672433004
2727,1563019740,481898.73864494835
2728,1563020640,496324.88397599634
2729,1563021540,476393.1152553858
2730,1563022440,525297.4420780477
2731,1563023340,508152.96153664676
2732,1563024240,490474.944759191
2733,1563025140,504273.21214238903
2734,1563026040,563390.3601586893
2735,1563026940,513489.984891691
2736,1563027840,504479.0735678693
2737,1563028740,456729.7887845936
2738,1563029640,489781.0585717067
2739,1563030540,446224.3069393188
2740,1563031440,422383.2734577611
2741,1563032340,404231.08282803564
2742,1563033240,363334.84215137525
2743,1563034140,332956.6406575048
2744,1563035040,375498.13954865397
2745,1563035940,386959.03517757816
2746,1563036840,498624.55788705713
2747,1563037740,604577.2431625215
2748,1563038640,576459.0545510707
2749,1563039540,608969.2993338644
2750,1563040440,625640.3464369741
2751,1563041340,713324.529297721
2752,1563042240,668131.5644694357
2753,1563043140,644884.8540426417
2754,1563044040,624010.8725531846
2755,1563044940,653890.3677806051
2756,1563045840,725688.9115227397
2757,1563046740,673919.5460218401
2758,1563047640,660175.4580742429
2759,1563048540,632233.326995181
2760,1563049440,624710.6165295059
2761,1563050340,615579.5873319579
2762,1563051240,584544.138763283
2763,1563052140,610258.8180325688
2764,1563053040,607386.1791099196
2765,1563053940,615202.5730914507
2766,1563054840,600181.1078150528
2767,1563055740,560259.9300178399
2768,1563056640,559112.3166943253
2769,1563057540,581636.5790000804
2770,1563058440,572455.8436053718
2771,1563059340,585000.0388568526
2772,1563060240,613010.7826750773
2773,1563061140,584594.4615209686
2774,1563062040,430055.8844832172
2775,1563062940,470653.4262772349
2776,1563063840,560020.4971140303
2777,1563064740,621614.8441546385
2778,1563065640,506686.21089711203
2779,1563066540,511832.5307315004
2780,1563067440,526271.7161695925
2781,1563068340,544172.6013661397
2782,1563069240,551178.821388326
2783,1563070140,543055.9854254827
2784,1563071040,530568.4742702973
2785,1563071940,513902.26784152776
2786,1563072840,501982.3312359055
2787,1563073740,521686.1079861703
2788,1563074640,501368.691409327
2789,1563075540,493686.7755601436
2790,1563076440,488823.36435014935
2791,1563077340,493972.92974705243
2792,1563078240,484530.6765003702
2793,1563079140,473062.1047373539
2794,1563080040,482650.93830388325
2795,1563080940,470893.6524218781
2796,1563081840,448811.4730138274
2797,1563082740,470878.7380458928
2798,1563083640,453539.28398131503
2799,1563084540,464470.39648343803
2800,1563085440,436946.73358066025
2801,1563086340,427178.9220906325
2802,1563087240,446773.6984599599
2803,1563088140,435147.88176245464
2804,1563089040,418218.99929156405
2805,1563089940,439063.1330480924
2806,1563090840,443102.7378181148
2807,1563091740,448603.9839755631
2808,1563092640,445641.9188155727
2809,1563093540,427565.25598249305
2810,1563094440,433255.44269634306
2811,1563095340,437454.30813803955
2812,1563096240,438773.59393795737
2813,1563097140,432501.1836478065
2814,1563098040,431568.82192641834
2815,1563098940,434217.04668547155
2816,1563099840,437565.91337753355
2817,1563100740,438592.7307290647
2818,1563101640,432183.56907584245
2819,1563102540,442847.50011302513
2820,1563103440,439874.9982210178
2821,1563104340,442416.1525586973
2822,1563105240,430234.5732734508
2823,1563106140,442542.87885196373
2824,1563107040,441911.6473793937
2825,1563107940,429636.1584279664
2826,1563108840,436431.40233776567
2827,1563109740,433076.28114652826
2828,1563110640,430520.3279140259
2829,1563111540,426587.3286559826
2830,1563112440,415427.70333716436
2831,1563113340,416036.3905459064
2832,1563114240,422354.4822625305
2833,1563115140,382238.250433442
2834,1563116040,366291.87787380087
2835,1563116940,331890.5287896582
2836,1563117840,336181.1040486641
2837,1563118740,319392.120212601
2838,1563119640,369552.52092962695
2839,1563120540,428441.38059851277
2840,1563121440,411373.5286030664
2841,1563122340,434542.60050220956
2842,1563123240,512363.5363307237
2843,1563124140,624238.1022079443
2844,1563125040,606489.1200512986
2845,1563125940,589210.295701969
2846,1563126840,617567.2064528171
2847,1563127740,713377.1629687063
2848,1563128640,663764.1194010451
2849,1563129540,625805.7253087093
2850,1563130440,624203.3017684611
2851,1563131340,634279.7023127127
2852,1563132240,640279.5504544382
2853,1563133140,636816.3819202243
2854,1563134040,635092.5035863395
2855,1563134940,608851.3577225283
2856,1563135840,620841.7001038641
2857,1563136740,650267.7851615899
2858,1563137640,602841.1752412489
2859,1563138540,626436.3502420546
2860,1563139440,613388.9582139179
2861,1563140340,617153.0015254378
2862,1563141240,591906.4888126977
2863,1563142140,601208.6421576998
2864,1563143040,579642.0998188772
2865,1563143940,601176.6928442765
2866,1563144840,467868.3894849995
2867,1563145740,449071.0511544665
2868,1563146640,518641.8714789261
2869,1563147540,546375.2159617846
2870,1563148440,467699.36681113456
2871,1563149340,449992.42392198386
2872,1563150240,458778.73627309164
2873,1563151140,362945.21989420976
2874,1563152040,440909.6403031263
2875,1563152940,384368.95404212
